record_id,sender_account,receiver_account,amount,currency,timestamp,reference,channel,region,status
REC001557,SND01360,RCV02075,14.00.00,USD,2026-08-31T18:21:00Z,REF-32548,SWIFT,APAC,SETTLED
REC001558,SND07336,RCV08832,50.00.00,USD,2026-08-31T09:44:00Z,REF-29444,SWIFT,APAC,SETTLED
REC001559,SND08174,RCV06646,60.00.00,USD,2026-08-31T21:40:00Z,REF-12464,SWIFT,APAC,SETTLED
REC001560,SND02650,RCV01335,56.00.00,USD,2026-08-31T21:42:00Z,REF-18163,SWIFT,APAC,SETTLED
REC001561,SND02581,RCV09288,92.00.00,USD,2026-08-31T00:33:00Z,REF-28100,SWIFT,APAC,SETTLED
REC001562,SND00925,RCV06184,37.00.00,USD,2026-08-31T00:09:00Z,REF-3914,SWIFT,APAC,SETTLED
REC001563,SND03750,RCV03208,94.00.00,USD,2026-08-31T16:55:00Z,REF-17626,SWIFT,APAC,SETTLED
REC001564,SND05572,RCV02459,3.00.00,USD,2026-08-31T12:30:00Z,REF-22063,SWIFT,APAC,SETTLED
REC001565,SND05220,RCV09652,15.00.00,USD,2026-08-31T21:20:00Z,REF-13860,SWIFT,APAC,SETTLED
REC001566,SND01088,RCV09614,87.00.00,USD,2026-08-31T23:42:00Z,REF-19958,SWIFT,APAC,SETTLED
REC001567,SND02814,RCV06785,2.00.00,USD,2026-08-31T02:57:00Z,REF-15760,SWIFT,APAC,SETTLED
REC001568,SND02757,RCV07808,62.00.00,USD,2026-08-31T07:16:00Z,REF-118,SWIFT,APAC,SETTLED
REC001569,SND06311,RCV09301,63.00.00,USD,2026-08-31T00:47:00Z,REF-20607,SWIFT,APAC,SETTLED
REC001570,SND03139,RCV00384,29.00.00,USD,2026-08-31T21:46:00Z,REF-4508,SWIFT,APAC,SETTLED
REC001571,SND08862,RCV02878,29.00.00,USD,2026-08-31T16:31:00Z,REF-1844,SWIFT,APAC,SETTLED
REC001572,SND00566,RCV02404,37.00.00,USD,2026-08-31T16:48:00Z,REF-5828,SWIFT,APAC,SETTLED
REC001573,SND05860,RCV03278,16.00.00,USD,2026-08-31T12:04:00Z,REF-7199,SWIFT,APAC,SETTLED
REC001574,SND07135,RCV05603,30.00.00,USD,2026-08-31T14:51:00Z,REF-1009,SWIFT,APAC,SETTLED
REC001575,SND02685,RCV03884,31.00.00,USD,2026-08-31T08:54:00Z,REF-6676,SWIFT,APAC,SETTLED
REC001576,SND08676,RCV00034,82.00.00,USD,2026-08-31T02:37:00Z,REF-9077,SWIFT,APAC,SETTLED
REC001577,SND04825,RCV03006,67.00.00,USD,2026-08-31T21:40:00Z,REF-16939,SWIFT,APAC,SETTLED
REC001578,SND02125,RCV01064,90.00.00,USD,2026-08-31T13:25:00Z,REF-12041,SWIFT,APAC,SETTLED
REC001579,SND01119,RCV01190,17.00.00,USD,2026-08-31T07:09:00Z,REF-19433,SWIFT,APAC,SETTLED
REC001580,SND08908,RCV09956,76.00.00,USD,2026-08-31T12:17:00Z,REF-8626,SWIFT,APAC,SETTLED
REC001581,SND00878,RCV08426,40.00.00,USD,2026-08-31T11:00:00Z,REF-22271,SWIFT,APAC,SETTLED
REC001582,SND09633,RCV04301,32.00.00,USD,2026-08-31T19:42:00Z,REF-32759,SWIFT,APAC,SETTLED
REC001583,SND04323,RCV07447,1.00.00,USD,2026-08-31T11:39:00Z,REF-28691,SWIFT,APAC,SETTLED
REC001584,SND01926,RCV08823,79.00.00,USD,2026-08-31T06:01:00Z,REF-2516,SWIFT,APAC,SETTLED
REC001585,SND04642,RCV08101,63.00.00,USD,2026-08-31T17:03:00Z,REF-18092,SWIFT,APAC,SETTLED
REC001586,SND00042,RCV07146,78.00.00,USD,2026-08-31T14:13:00Z,REF-23913,SWIFT,APAC,SETTLED
REC001587,SND02770,RCV00549,26.00.00,USD,2026-08-31T09:24:00Z,REF-10618,SWIFT,APAC,SETTLED
REC001588,SND08598,RCV09821,4.00.00,USD,2026-08-31T19:35:00Z,REF-13501,SWIFT,APAC,SETTLED
REC001589,SND02368,RCV01649,65.00.00,USD,2026-08-31T15:46:00Z,REF-23235,SWIFT,APAC,SETTLED
REC001590,SND01608,RCV00976,23.00.00,USD,2026-08-31T11:23:00Z,REF-20608,SWIFT,APAC,SETTLED
REC001591,SND00328,RCV03155,89.00.00,USD,2026-08-31T06:25:00Z,REF-6584,SWIFT,APAC,SETTLED
REC001592,SND06272,RCV05496,3.00.00,USD,2026-08-31T22:56:00Z,REF-24318,SWIFT,APAC,SETTLED
REC001593,SND00823,RCV09607,39.00.00,USD,2026-08-31T11:28:00Z,REF-18827,SWIFT,APAC,SETTLED
REC001594,SND08792,RCV00948,79.00.00,USD,2026-08-31T22:52:00Z,REF-7809,SWIFT,APAC,SETTLED
REC001595,SND00897,RCV03090,70.00.00,USD,2026-08-31T09:38:00Z,REF-30779,SWIFT,APAC,SETTLED
REC001596,SND02590,RCV00464,5.00.00,USD,2026-08-31T07:05:00Z,REF-27406,SWIFT,APAC,SETTLED
REC001597,SND09444,RCV02218,43.00.00,USD,2026-08-31T15:01:00Z,REF-21807,SWIFT,APAC,SETTLED
REC001598,SND00749,RCV04456,81.00.00,USD,2026-08-31T12:59:00Z,REF-2557,SWIFT,APAC,SETTLED
REC001599,SND00446,RCV08110,37.00.00,USD,2026-08-31T14:02:00Z,REF-24891,SWIFT,APAC,SETTLED
REC001600,SND08275,RCV03535,83.00.00,USD,2026-08-31T06:13:00Z,REF-4703,SWIFT,APAC,SETTLED
REC001601,SND04798,RCV05459,25.00.00,USD,2026-08-31T13:34:00Z,REF-10322,SWIFT,APAC,SETTLED
REC001602,SND00754,RCV07073,6.00.00,USD,2026-08-31T04:39:00Z,REF-25774,SWIFT,APAC,SETTLED
REC001603,SND01931,RCV07356,94.00.00,USD,2026-08-31T16:42:00Z,REF-14473,SWIFT,APAC,SETTLED
REC001604,SND03475,RCV06214,44.00.00,USD,2026-08-31T13:57:00Z,REF-19646,SWIFT,APAC,SETTLED
REC001605,SND01534,RCV02726,36.00.00,USD,2026-08-31T20:42:00Z,REF-19519,SWIFT,APAC,SETTLED
REC001606,SND01718,RCV08789,52.00.00,USD,2026-08-31T20:29:00Z,REF-23704,SWIFT,APAC,SETTLED
REC001607,SND09171,RCV04585,93.00.00,USD,2026-08-31T13:43:00Z,REF-29606,SWIFT,APAC,SETTLED
REC001608,SND07297,RCV01728,58.00.00,USD,2026-08-31T17:03:00Z,REF-10531,SWIFT,APAC,SETTLED
REC001609,SND04506,RCV07453,40.00.00,USD,2026-08-31T11:17:00Z,REF-10223,SWIFT,APAC,SETTLED
REC001610,SND02252,RCV03595,18.00.00,USD,2026-08-31T05:27:00Z,REF-13429,SWIFT,APAC,SETTLED
REC001611,SND05241,RCV06510,48.00.00,USD,2026-08-31T14:58:00Z,REF-4566,SWIFT,APAC,SETTLED
REC001612,SND07440,RCV06749,40.00.00,USD,2026-08-31T01:45:00Z,REF-30652,SWIFT,APAC,SETTLED
REC001613,SND01429,RCV06843,69.00.00,USD,2026-08-31T05:39:00Z,REF-26340,SWIFT,APAC,SETTLED
REC001614,SND00667,RCV07499,21.00.00,USD,2026-08-31T22:01:00Z,REF-26923,SWIFT,APAC,SETTLED
REC001615,SND04046,RCV00526,92.00.00,USD,2026-08-31T10:06:00Z,REF-21897,SWIFT,APAC,SETTLED
REC001616,SND07369,RCV00965,28.00.00,USD,2026-08-31T12:16:00Z,REF-18330,SWIFT,APAC,SETTLED
REC001617,SND00168,RCV03690,9.00.00,USD,2026-08-31T07:13:00Z,REF-31141,SWIFT,APAC,SETTLED
REC001618,SND02202,RCV04600,12.00.00,USD,2026-08-31T02:44:00Z,REF-25973,SWIFT,APAC,SETTLED
REC001619,SND08912,RCV00335,95.00.00,USD,2026-08-31T07:25:00Z,REF-20460,SWIFT,APAC,SETTLED
REC001620,SND04967,RCV06625,76.00.00,USD,2026-08-31T06:30:00Z,REF-22438,SWIFT,APAC,SETTLED
REC001621,SND08172,RCV08614,37.00.00,USD,2026-08-31T06:40:00Z,REF-7113,SWIFT,APAC,SETTLED
REC001622,SND03428,RCV04407,95.00.00,USD,2026-08-31T02:36:00Z,REF-27273,SWIFT,APAC,SETTLED
REC001623,SND06134,RCV01517,36.00.00,USD,2026-08-31T14:33:00Z,REF-23695,SWIFT,APAC,SETTLED
REC001624,SND03854,RCV00405,50.00.00,USD,2026-08-31T20:52:00Z,REF-30544,SWIFT,APAC,SETTLED
REC001625,SND06400,RCV06627,86.00.00,USD,2026-08-31T02:31:00Z,REF-20266,SWIFT,APAC,SETTLED
REC001626,SND03444,RCV01551,83.00.00,USD,2026-08-31T17:18:00Z,REF-20640,SWIFT,APAC,SETTLED
REC001627,SND06905,RCV04891,18.00.00,USD,2026-08-31T09:04:00Z,REF-19693,SWIFT,APAC,SETTLED
REC001628,SND00365,RCV08111,25.00.00,USD,2026-08-31T02:49:00Z,REF-22055,SWIFT,APAC,SETTLED
REC001629,SND01376,RCV03530,76.00.00,USD,2026-08-31T23:22:00Z,REF-23756,SWIFT,APAC,SETTLED
REC001630,SND01776,RCV08223,28.00.00,USD,2026-08-31T05:56:00Z,REF-5335,SWIFT,APAC,SETTLED
REC001631,SND02100,RCV08580,53.00.00,USD,2026-08-31T23:43:00Z,REF-15250,SWIFT,APAC,SETTLED
REC001632,SND04575,RCV09942,2.00.00,USD,2026-08-31T04:52:00Z,REF-5004,SWIFT,APAC,SETTLED
REC001633,SND03876,RCV01278,4.00.00,USD,2026-08-31T00:50:00Z,REF-4324,SWIFT,APAC,SETTLED
REC001634,SND06958,RCV05131,84.00.00,USD,2026-08-31T11:31:00Z,REF-27172,SWIFT,APAC,SETTLED
REC001635,SND02219,RCV01641,13.00.00,USD,2026-08-31T05:34:00Z,REF-22984,SWIFT,APAC,SETTLED
REC001636,SND02740,RCV08310,93.00.00,USD,2026-08-31T06:58:00Z,REF-30908,SWIFT,APAC,SETTLED
REC001637,SND01427,RCV09648,82.00.00,USD,2026-08-31T16:14:00Z,REF-4292,SWIFT,APAC,SETTLED
REC001638,SND09136,RCV06170,30.00.00,USD,2026-08-31T13:58:00Z,REF-16002,SWIFT,APAC,SETTLED
REC001639,SND03168,RCV04372,5.00.00,USD,2026-08-31T01:03:00Z,REF-5898,SWIFT,APAC,SETTLED
REC001640,SND00150,RCV00374,0.00,USD,2026-08-31T21:17:00Z,REF-7476,SWIFT,APAC,SETTLED
REC001641,SND08907,RCV01256,56.00.00,USD,2026-08-31T17:30:00Z,REF-6166,SWIFT,APAC,SETTLED
REC001642,SND00939,RCV08632,48.00.00,USD,2026-08-31T03:44:00Z,REF-26267,SWIFT,APAC,SETTLED
REC001643,SND06282,RCV04876,81.00.00,USD,2026-08-31T12:10:00Z,REF-7649,SWIFT,APAC,SETTLED
REC001644,SND06996,RCV05932,4.00.00,USD,2026-08-31T07:58:00Z,REF-31364,SWIFT,APAC,SETTLED
REC001645,SND03323,RCV02675,38.00.00,USD,2026-08-31T16:44:00Z,REF-9372,SWIFT,APAC,SETTLED
REC001646,SND00994,RCV02010,89.00.00,USD,2026-08-31T06:07:00Z,REF-20677,SWIFT,APAC,SETTLED
REC001647,SND01611,RCV04440,19.00.00,USD,2026-08-31T20:38:00Z,REF-22275,SWIFT,APAC,SETTLED
REC001648,SND03297,RCV01272,0.00,USD,2026-08-31T09:09:00Z,REF-15489,SWIFT,APAC,SETTLED
REC001649,SND09738,RCV01912,14.00.00,USD,2026-08-31T08:17:00Z,REF-21105,SWIFT,APAC,SETTLED
REC001650,SND02177,RCV02485,95.00.00,USD,2026-08-31T00:16:00Z,REF-25055,SWIFT,APAC,SETTLED
REC001651,SND01824,RCV09330,16.00.00,USD,2026-08-31T04:17:00Z,REF-25230,SWIFT,APAC,SETTLED
REC001652,SND08172,RCV03723,57.00.00,USD,2026-08-31T09:09:00Z,REF-21277,SWIFT,APAC,SETTLED
REC001653,SND00909,RCV04690,84.00.00,USD,2026-08-31T18:47:00Z,REF-26443,SWIFT,APAC,SETTLED
REC001654,SND00620,RCV04877,87.00.00,USD,2026-08-31T20:36:00Z,REF-23327,SWIFT,APAC,SETTLED
REC001655,SND02010,RCV09942,82.00.00,USD,2026-08-31T04:07:00Z,REF-5891,SWIFT,APAC,SETTLED
REC001656,SND05339,RCV05301,83.00.00,USD,2026-08-31T10:52:00Z,REF-6887,SWIFT,APAC,SETTLED
REC001657,SND08685,RCV02303,76.00.00,USD,2026-08-31T19:20:00Z,REF-3655,SWIFT,APAC,SETTLED
REC001658,SND00136,RCV09723,37.00.00,USD,2026-08-31T13:34:00Z,REF-841,SWIFT,APAC,SETTLED
REC001659,SND04148,RCV07526,2.00.00,USD,2026-08-31T01:25:00Z,REF-19324,SWIFT,APAC,SETTLED
REC001660,SND06636,RCV02261,29.00.00,USD,2026-08-31T20:35:00Z,REF-15304,SWIFT,APAC,SETTLED
REC001661,SND03878,RCV00040,64.00.00,USD,2026-08-31T02:04:00Z,REF-16199,SWIFT,APAC,SETTLED
REC001662,SND01695,RCV03119,11.00.00,USD,2026-08-31T05:30:00Z,REF-24142,SWIFT,APAC,SETTLED
REC001663,SND03665,RCV00365,32.00.00,USD,2026-08-31T01:13:00Z,REF-9401,SWIFT,APAC,SETTLED
REC001664,SND08278,RCV06339,60.00.00,USD,2026-08-31T18:49:00Z,REF-6165,SWIFT,APAC,SETTLED
REC001665,SND06475,RCV01942,60.00.00,USD,2026-08-31T13:02:00Z,REF-765,SWIFT,APAC,SETTLED
REC001666,SND00249,RCV03942,62.00.00,USD,2026-08-31T18:01:00Z,REF-32278,SWIFT,APAC,SETTLED
REC001667,SND06082,RCV02095,40.00.00,USD,2026-08-31T06:40:00Z,REF-31982,SWIFT,APAC,SETTLED
REC001668,SND05857,RCV06459,59.00.00,USD,2026-08-31T15:16:00Z,REF-9796,SWIFT,APAC,SETTLED
REC001669,SND04943,RCV09845,70.00.00,USD,2026-08-31T03:33:00Z,REF-11463,SWIFT,APAC,SETTLED
REC001670,SND02141,RCV05201,59.00.00,USD,2026-08-31T02:46:00Z,REF-16403,SWIFT,APAC,SETTLED
REC001671,SND02653,RCV02862,32.00.00,USD,2026-08-31T12:21:00Z,REF-6351,SWIFT,APAC,SETTLED
REC001672,SND09524,RCV02377,55.00.00,USD,2026-08-31T05:58:00Z,REF-12331,SWIFT,APAC,SETTLED
REC001673,SND06630,RCV08493,55.00.00,USD,2026-08-31T11:13:00Z,REF-19844,SWIFT,APAC,SETTLED
REC001674,SND07344,RCV05323,66.00.00,USD,2026-08-31T21:39:00Z,REF-13784,SWIFT,APAC,SETTLED
REC001675,SND06800,RCV07902,15.00.00,USD,2026-08-31T23:31:00Z,REF-9343,SWIFT,APAC,SETTLED
REC001676,SND00277,RCV00649,62.00.00,USD,2026-08-31T16:12:00Z,REF-12439,SWIFT,APAC,SETTLED
REC001677,SND00661,RCV03459,30.00.00,USD,2026-08-31T22:17:00Z,REF-19312,SWIFT,APAC,SETTLED
REC001678,SND03016,RCV00693,98.00.00,USD,2026-08-31T01:58:00Z,REF-26240,SWIFT,APAC,SETTLED
REC001679,SND08674,RCV03561,21.00.00,USD,2026-08-31T12:41:00Z,REF-8865,SWIFT,APAC,SETTLED
REC001680,SND00277,RCV04881,87.00.00,USD,2026-08-31T11:47:00Z,REF-32542,SWIFT,APAC,SETTLED
REC001681,SND03612,RCV01551,75.00.00,USD,2026-08-31T11:51:00Z,REF-212,SWIFT,APAC,SETTLED
REC001682,SND01760,RCV03955,0.00,USD,2026-08-31T06:02:00Z,REF-6629,SWIFT,APAC,SETTLED
REC001683,SND05402,RCV02029,30.00.00,USD,2026-08-31T04:35:00Z,REF-29201,SWIFT,APAC,SETTLED
REC001684,SND00458,RCV01198,96.00.00,USD,2026-08-31T07:17:00Z,REF-1444,SWIFT,APAC,SETTLED
REC001685,SND03993,RCV05095,68.00.00,USD,2026-08-31T13:28:00Z,REF-28587,SWIFT,APAC,SETTLED
REC001686,SND03108,RCV08274,0.00,USD,2026-08-31T16:59:00Z,REF-6660,SWIFT,APAC,SETTLED
REC001687,SND09780,RCV02659,11.00.00,USD,2026-08-31T01:53:00Z,REF-7510,SWIFT,APAC,SETTLED
REC001688,SND05855,RCV01748,67.00.00,USD,2026-08-31T11:23:00Z,REF-29437,SWIFT,APAC,SETTLED
REC001689,SND06255,RCV02077,40.00.00,USD,2026-08-31T23:33:00Z,REF-14592,SWIFT,APAC,SETTLED
REC001690,SND09787,RCV05654,48.00.00,USD,2026-08-31T11:28:00Z,REF-21125,SWIFT,APAC,SETTLED
REC001691,SND02540,RCV08159,18.00.00,USD,2026-08-31T08:54:00Z,REF-15366,SWIFT,APAC,SETTLED
REC001692,SND03102,RCV02388,14.00.00,USD,2026-08-31T11:17:00Z,REF-29310,SWIFT,APAC,SETTLED
REC001693,SND09421,RCV07682,85.00.00,USD,2026-08-31T06:24:00Z,REF-31872,SWIFT,APAC,SETTLED
REC001694,SND03536,RCV02337,13.00.00,USD,2026-08-31T21:38:00Z,REF-18774,SWIFT,APAC,SETTLED
REC001695,SND02390,RCV09907,93.00.00,USD,2026-08-31T23:36:00Z,REF-6827,SWIFT,APAC,SETTLED
REC001696,SND01031,RCV06333,23.00.00,USD,2026-08-31T12:42:00Z,REF-18084,SWIFT,APAC,SETTLED
REC001697,SND09471,RCV00308,60.00.00,USD,2026-08-31T23:13:00Z,REF-29012,SWIFT,APAC,SETTLED
REC001698,SND00208,RCV05679,75.00.00,USD,2026-08-31T06:01:00Z,REF-32159,SWIFT,APAC,SETTLED
REC001699,SND02010,RCV01447,25.00.00,USD,2026-08-31T21:30:00Z,REF-18416,SWIFT,APAC,SETTLED
REC001700,SND03734,RCV00856,68.00.00,USD,2026-08-31T12:27:00Z,REF-5199,SWIFT,APAC,SETTLED
REC001701,SND08023,RCV00196,67.00.00,USD,2026-08-31T08:03:00Z,REF-7185,SWIFT,APAC,SETTLED
REC001702,SND06903,RCV05997,91.00.00,USD,2026-08-31T06:46:00Z,REF-16780,SWIFT,APAC,SETTLED
REC001703,SND02106,RCV02395,4.00.00,USD,2026-08-31T13:53:00Z,REF-20738,SWIFT,APAC,SETTLED
REC001704,SND03440,RCV08442,1.00.00,USD,2026-08-31T05:06:00Z,REF-27387,SWIFT,APAC,SETTLED
REC001705,SND05836,RCV03074,3.00.00,USD,2026-08-31T00:27:00Z,REF-22560,SWIFT,APAC,SETTLED
REC001706,SND08519,RCV05735,62.00.00,USD,2026-08-31T07:08:00Z,REF-18767,SWIFT,APAC,SETTLED
REC001707,SND04705,RCV02655,80.00.00,USD,2026-08-31T09:20:00Z,REF-2924,SWIFT,APAC,SETTLED
REC001708,SND03225,RCV08775,99.00.00,USD,2026-08-31T12:28:00Z,REF-26557,SWIFT,APAC,SETTLED
REC001709,SND05072,RCV02386,73.00.00,USD,2026-08-31T06:50:00Z,REF-27522,SWIFT,APAC,SETTLED
REC001710,SND08155,RCV06308,83.00.00,USD,2026-08-31T11:23:00Z,REF-23551,SWIFT,APAC,SETTLED
REC001711,SND06038,RCV08994,12.00.00,USD,2026-08-31T12:39:00Z,REF-6757,SWIFT,APAC,SETTLED
REC001712,SND08896,RCV01873,87.00.00,USD,2026-08-31T13:26:00Z,REF-10953,SWIFT,APAC,SETTLED
REC001713,SND02171,RCV02730,35.00.00,USD,2026-08-31T22:29:00Z,REF-8688,SWIFT,APAC,SETTLED
REC001714,SND05291,RCV02149,60.00.00,USD,2026-08-31T22:27:00Z,REF-30560,SWIFT,APAC,SETTLED
REC001715,SND01783,RCV01154,19.00.00,USD,2026-08-31T11:51:00Z,REF-10665,SWIFT,APAC,SETTLED
REC001716,SND03944,RCV02794,76.00.00,USD,2026-08-31T21:01:00Z,REF-22637,SWIFT,APAC,SETTLED
REC001717,SND02339,RCV04890,54.00.00,USD,2026-08-31T20:35:00Z,REF-26560,SWIFT,APAC,SETTLED
REC001718,SND06379,RCV07851,26.00.00,USD,2026-08-31T06:09:00Z,REF-12612,SWIFT,APAC,SETTLED
REC001719,SND02703,RCV00190,21.00.00,USD,2026-08-31T05:44:00Z,REF-117,SWIFT,APAC,SETTLED
REC001720,SND02941,RCV04651,68.00.00,USD,2026-08-31T15:10:00Z,REF-12290,SWIFT,APAC,SETTLED
REC001721,SND00010,RCV03724,32.00.00,USD,2026-08-31T08:01:00Z,REF-29176,SWIFT,APAC,SETTLED
REC001722,SND07044,RCV03462,66.00.00,USD,2026-08-31T01:48:00Z,REF-2604,SWIFT,APAC,SETTLED
REC001723,SND01312,RCV07345,30.00.00,USD,2026-08-31T02:55:00Z,REF-12177,SWIFT,APAC,SETTLED
REC001724,SND07849,RCV01101,5.00.00,USD,2026-08-31T07:51:00Z,REF-22443,SWIFT,APAC,SETTLED
REC001725,SND08230,RCV03187,20.00.00,USD,2026-08-31T16:40:00Z,REF-30929,SWIFT,APAC,SETTLED
REC001726,SND03116,RCV00407,9.00.00,USD,2026-08-31T16:27:00Z,REF-11366,SWIFT,APAC,SETTLED
REC001727,SND01719,RCV06770,56.00.00,USD,2026-08-31T21:22:00Z,REF-29667,SWIFT,APAC,SETTLED
REC001728,SND08287,RCV06300,49.00.00,USD,2026-08-31T17:20:00Z,REF-11217,SWIFT,APAC,SETTLED
REC001729,SND06115,RCV02911,97.00.00,USD,2026-08-31T10:18:00Z,REF-30190,SWIFT,APAC,SETTLED
REC001730,SND08516,RCV00056,25.00.00,USD,2026-08-31T19:05:00Z,REF-7352,SWIFT,APAC,SETTLED
REC001731,SND00738,RCV02700,77.00.00,USD,2026-08-31T06:31:00Z,REF-2558,SWIFT,APAC,SETTLED
REC001732,SND02367,RCV05928,26.00.00,USD,2026-08-31T16:04:00Z,REF-26166,SWIFT,APAC,SETTLED
REC001733,SND06177,RCV09561,16.00.00,USD,2026-08-31T02:32:00Z,REF-26535,SWIFT,APAC,SETTLED
REC001734,SND04867,RCV01966,83.00.00,USD,2026-08-31T21:50:00Z,REF-17374,SWIFT,APAC,SETTLED
REC001735,SND04924,RCV00992,88.00.00,USD,2026-08-31T07:32:00Z,REF-202,SWIFT,APAC,SETTLED
REC001736,SND09640,RCV06923,72.00.00,USD,2026-08-31T13:28:00Z,REF-10056,SWIFT,APAC,SETTLED
REC001737,SND04079,RCV03010,54.00.00,USD,2026-08-31T04:29:00Z,REF-10963,SWIFT,APAC,SETTLED
REC001738,SND04045,RCV08190,65.00.00,USD,2026-08-31T04:55:00Z,REF-18198,SWIFT,APAC,SETTLED
REC001739,SND01138,RCV01844,76.00.00,USD,2026-08-31T07:13:00Z,REF-25331,SWIFT,APAC,SETTLED
REC001740,SND05480,RCV00257,44.00.00,USD,2026-08-31T10:10:00Z,REF-21596,SWIFT,APAC,SETTLED
REC001741,SND00942,RCV07430,20.00.00,USD,2026-08-31T10:38:00Z,REF-8606,SWIFT,APAC,SETTLED
REC001742,SND09173,RCV01433,10.00.00,USD,2026-08-31T04:20:00Z,REF-12022,SWIFT,APAC,SETTLED
REC001743,SND09949,RCV02361,68.00.00,USD,2026-08-31T18:49:00Z,REF-30419,SWIFT,APAC,SETTLED
REC001744,SND05842,RCV02040,13.00.00,USD,2026-08-31T23:50:00Z,REF-15960,SWIFT,APAC,SETTLED
REC001745,SND09761,RCV05164,94.00.00,USD,2026-08-31T07:15:00Z,REF-15905,SWIFT,APAC,SETTLED
REC001746,SND00612,RCV00931,19.00.00,USD,2026-08-31T19:13:00Z,REF-11916,SWIFT,APAC,SETTLED
REC001747,SND01290,RCV03967,73.00.00,USD,2026-08-31T17:52:00Z,REF-9314,SWIFT,APAC,SETTLED
REC001748,SND08248,RCV04490,24.00.00,USD,2026-08-31T04:17:00Z,REF-7812,SWIFT,APAC,SETTLED
REC001749,SND00398,RCV07429,81.00.00,USD,2026-08-31T02:51:00Z,REF-19611,SWIFT,APAC,SETTLED
REC001750,SND05865,RCV02632,36.00.00,USD,2026-08-31T03:43:00Z,REF-14869,SWIFT,APAC,SETTLED
REC001751,SND04962,RCV04664,96.00.00,USD,2026-08-31T04:54:00Z,REF-14245,SWIFT,APAC,SETTLED
REC001752,SND08523,RCV05890,67.00.00,USD,2026-08-31T11:48:00Z,REF-13797,SWIFT,APAC,SETTLED
REC001753,SND07464,RCV04114,34.00.00,USD,2026-08-31T16:56:00Z,REF-18325,SWIFT,APAC,SETTLED
REC001754,SND01151,RCV07458,40.00.00,USD,2026-08-31T22:06:00Z,REF-25264,SWIFT,APAC,SETTLED
REC001755,SND00461,RCV07930,90.00.00,USD,2026-08-31T23:50:00Z,REF-18467,SWIFT,APAC,SETTLED
REC001756,SND02785,RCV02996,42.00.00,USD,2026-08-31T10:19:00Z,REF-28073,SWIFT,APAC,SETTLED
REC001757,SND08946,RCV09334,80.00.00,USD,2026-08-31T20:25:00Z,REF-13592,SWIFT,APAC,SETTLED
REC001758,SND05797,RCV02178,6.00.00,USD,2026-08-31T15:02:00Z,REF-8926,SWIFT,APAC,SETTLED
REC001759,SND03952,RCV03605,88.00.00,USD,2026-08-31T10:13:00Z,REF-24170,SWIFT,APAC,SETTLED
REC001760,SND01640,RCV01005,42.00.00,USD,2026-08-31T09:02:00Z,REF-6983,SWIFT,APAC,SETTLED
REC001761,SND04995,RCV06386,45.00.00,USD,2026-08-31T17:53:00Z,REF-15857,SWIFT,APAC,SETTLED
REC001762,SND02257,RCV05211,43.00.00,USD,2026-08-31T09:05:00Z,REF-31355,SWIFT,APAC,SETTLED
REC001763,SND07588,RCV00653,4.00.00,USD,2026-08-31T22:21:00Z,REF-21378,SWIFT,APAC,SETTLED
REC001764,SND02715,RCV05350,14.00.00,USD,2026-08-31T23:33:00Z,REF-24794,SWIFT,APAC,SETTLED
REC001765,SND01869,RCV04430,41.00.00,USD,2026-08-31T09:47:00Z,REF-8250,SWIFT,APAC,SETTLED
REC001766,SND07713,RCV05944,88.00.00,USD,2026-08-31T21:36:00Z,REF-23897,SWIFT,APAC,SETTLED
REC001767,SND05440,RCV07251,83.00.00,USD,2026-08-31T05:24:00Z,REF-3207,SWIFT,APAC,SETTLED
REC001768,SND03576,RCV05401,67.00.00,USD,2026-08-31T01:09:00Z,REF-19604,SWIFT,APAC,SETTLED
REC001769,SND06179,RCV09078,46.00.00,USD,2026-08-31T07:37:00Z,REF-31739,SWIFT,APAC,SETTLED
REC001770,SND02186,RCV08444,2.00.00,USD,2026-08-31T11:34:00Z,REF-20901,SWIFT,APAC,SETTLED
REC001771,SND01653,RCV02372,37.00.00,USD,2026-08-31T20:44:00Z,REF-17826,SWIFT,APAC,SETTLED
REC001772,SND01091,RCV09657,7.00.00,USD,2026-08-31T15:19:00Z,REF-7150,SWIFT,APAC,SETTLED
REC001773,SND00226,RCV09255,46.00.00,USD,2026-08-31T05:32:00Z,REF-13009,SWIFT,APAC,SETTLED
REC001774,SND00078,RCV08667,58.00.00,USD,2026-08-31T13:36:00Z,REF-22463,SWIFT,APAC,SETTLED
REC001775,SND02510,RCV07555,26.00.00,USD,2026-08-31T05:41:00Z,REF-10449,SWIFT,APAC,SETTLED
REC001776,SND02438,RCV09880,59.00.00,USD,2026-08-31T20:39:00Z,REF-26886,SWIFT,APAC,SETTLED
REC001777,SND01990,RCV01201,75.00.00,USD,2026-08-31T02:33:00Z,REF-22099,SWIFT,APAC,SETTLED
REC001778,SND08358,RCV04413,28.00.00,USD,2026-08-31T08:39:00Z,REF-3152,SWIFT,APAC,SETTLED
REC001779,SND09587,RCV07414,91.00.00,USD,2026-08-31T02:12:00Z,REF-8113,SWIFT,APAC,SETTLED
REC001780,SND02352,RCV09823,49.00.00,USD,2026-08-31T13:43:00Z,REF-10695,SWIFT,APAC,SETTLED
REC001781,SND02436,RCV02652,27.00.00,USD,2026-08-31T02:11:00Z,REF-16492,SWIFT,APAC,SETTLED
